"address","earnings","reasons"
"0x0cbffd5f410fdf3aa0748d055f67c3923dd8f849","12000","operator"
"0xaf8be0513a6f81c1a0ddf34c9829107343e50f76","12000","operator"
"0x71aef6e2aa95b8e4ac721495982923c6f536f37d","12000","operator"
"0x4c61dd58d71885dc2ea733b7210181e13faa3ea0","12000","operator"
"0x5c64798f8b7d046cd40c2a8e75b7334734e718df","12000","operator"
"0x8473e62dc5a29d7eee4b73e17cf1d024fb9e3943","12000","operator"
"0x930a7cd60a633128b7c5181307781e6d033ba51a","12000","operator"
"0x47b2efa18736c6c211505aefd321bec3ac3e8779","12000","operator"
"0x0b4b78ddf1dbe4c9b4aef0bbbade3850135a1244","12000","operator"
"0xc85c430e9298a2ef3c9586ec8b9105c8ea7e7eac","12000","operator"
"0x7cec083757f21f89c9d5d57446a4dd8b978c35e8","12000","operator"
"0xc70046caa467898e429184fd36ecb72f8021a98c","12000","operator"
"0x2346909dbf46838f81ccb0d8a5d19f4b8fc042ee","12000","operator"
"0x20e06bf1e7eb853de25bd9b092fe6b8e45e470fe","12000","operator"
"0x4f0cf8df1caa7efaa7fc64c2acf30d306fe50b93","12000","operator"
"0x4f81c849b4143dcd0113f6dff5c1f63e05030d05","12000","operator"
"0x0a9346323b7ec8d363d0121842b1310f2d22ede3","12000","operator"
"0x6cd41857ca5f8cda66ea3bfcbcccdb7a819871a4","12000","operator"
"0xf41a8e69f52d8a87b5dd89fc2205e6818073d467","12000","operator"
"0xede1a027d2be9d332fafac4a3d7f852e42f99df0","12000","operator"
"0x455f0ecec99aac87498978ea62f5333b1f90b2dd","12000","operator"
"0x5f8e78a6068fa7fe5e8330a3bdf59dfe8759068e","12000","operator"
"0x3d3e6448333e668af5d62dedbdb4a39477c89014","12000","operator"
"0x7cd2c19b5ae336afa4d30dd2fd6d664a3cfed696","12000","operator"
"0x67189ea584fcbacf174f8e4cb282144670cc270a","12000","operator"
"0x8be7d120cd99480175b295b75ee3da9255234032","12000","operator"
"0xf415fb9945cf699f079262157bce66b2ce087074","12000","operator"
"0xcd1e778f8a909c804e10cc7a7e5d8fcc5d399668","12000","operator"
"0x06f2903c07fbe5b5942ba325da6e15a02cbe7bda","12000","operator"
"0xd32289734c4fe38e61a8760ec0297a475d7e4a6a","12000","operator"
"0x3319650ca8f53e1f7597d761ab75b64453facf53","12000","operator"
"0x46b42cb4197823076f0001d0ef10417dedd62433","12000","operator"
"0x5dba1662ad2d94b96fb970b7e6d780ef1247698d","12000","operator"
"0x201a9ae495adcbd9b3f606e1427b99b8d6bc8f90","12000","operator"
"0x2db295c246344cd744469bdd05d7be6b3d486bce","12000","operator"
"0x9deb06e50c4a20f83c47884ed87aa23663203078","12000","operator"
"0x2e10fd3884dce04f992a3b68d52f807014b41237","12000","operator"
"0x84f4b7a1e35a71cfc7c54ee67138bfd955781fc7","12000","operator"
"0x88ae61d3f3fd1f3c4978ac5ad5d08f09f3b1b22b","12000","operator"
"0x3ab956ede411c1c9c0a3999da8044b0a7b0f417e","12000","operator"
"0x0a332ae5712efc650e2fe0ba9d2338ebfd6e0e85","12000","operator"
"0xd7915383b8ecf1c49b08962bdb5746707da92891","12000","operator"
"0xbd7e455ffa902ac218308cb8ebbe2bbc5d2b95a5","12000","operator"
"0x6b5a05c7db8b29a97fe67e49eb7f2fea360e82b5","12000","operator"
"0x2ee511894cd666dc1fd0da5f47a7d3c211bc6a51","12000","operator"
"0x1266924f254a0572fe93bf05f74187bb10c6676b","12000","operator"
"0x5c0cbf3c6e2154a8142372d468aa6839738bd554","12000","operator"
"0x44551e2f890f69673e6933687f0f07039cec9982","12000","operator"
"0x5086c33af2a44035d8ecb7d505317028aeb8429b","12000","operator"
"0x1b391717da97f945db4c17930b98639201cc6003","12000","operator"
"0x60312eb43892075f978e06103d1497f28517c59d","12000","operator"
"0x716ad3003fef74e07ed09a974deee24c08f11eec","12000","operator"
"0x9311e50e99849b144ce7c4f72f70a0a3df9d6f12","12000","operator"
"0x61caefcca79c1cfebaf451fd3546683a9142ee83","12000","operator"
"0x0d8df4f1444b425d7246877232c5e0b33a3c8814","12000","operator"
"0x393bc938d57079dc568997e22975f67d4896bfbc","12000","operator"
"0xf5ba01156e3f4c1993bd671b855125d35483ebca","12000","operator"
"0x420eb51bf840da3dcb238228f271bf97aceeeee6","12000","operator"
"0x7ac4f86d7d7acd3f6f0aa4e07093b31a8b1a6cbe","12000","operator"
"0xf924f84924421031c236c6f83727cae0c8ad13f2","12000","operator"
"0x21149c21b7167aa352db3bb0c96a64e2a79a8456","12000","operator"
"0x69744c8f9d0c44f527d50e70ea3209f4486566f9","12000","operator"
"0xd1057428fae1b78fd0f777fa9a5981095ea30ee7","12000","operator"
"0x3e10967372d4ea37a69df689fc49f4a28dd44ba7","12000","operator"
"0xb663a75e592177ced08932acd8f1b3cda1579853","12000","operator"
"0xcd5703327bc5afd362fd0fc8491f2e572e6fa596","12000","operator"
"0x5defa0e399fc2b2f375b88e19fbfb36cd96fa6c0","12000","operator"
"0x4334d16563d8084ec4863749196f47048900161b","12000","operator"
"0x1318ed0fdc9f1f17dfca0ad3144877476f0f6b6d","12000","operator"
"0xd0ab394fc5d8fe98e1176dd0c9593da535aee0bb","12000","operator"
"0x612eefaab1bf1d7c139c884fd65fafab7b424d58","12000","operator"
"0xdc005f69290810c4359c393acf790901981618a0","12000","operator"
"0x63bce35a9cabe0d4446cf22a9be819b3fa6305f6","12000","operator"
"0x022ca32d31da3ef85922aafd9ad29c5b2418172c","12000","operator"
"0x8a0139b5342e2c8c394b1f7cbf6ac13d0fa36b2c","12000","operator"
"0xfb0018ad46c669b6a4c0e589c53db27daf7f7930","12000","operator"
"0x4d65e561fe79b36b170624caee4a86a95032f970","12000","operator"
"0x794f4ebd1ec96b3c5f208991cce1fbca34487881","12000","operator"
"0x4345a3c6172375a7c2b2d98b2f62904acaeff8ca","12000","operator"
"0xd3cbbb7d3268fcdf109ab3611b632b67dc0e4732","12000","operator"
"0xa18a156f4dc7c95d6f4c2b786d92ede2d55f84bd","12000","operator"
"0xbe634dc5219cd50790d5418b2b5ac06b3531a818","12000","operator"
"0x6199e5fa5f627ffe703291418df9683c3608ab8b","12000","operator"
"0xca3f53b2aa6bfa82af3993a4c8f4cc27acf47b77","12000","operator"
"0xa4b46a78f6a35d4246b3e46e7ce59e087ccd3345","12000","operator"
"0x24648d6267c4c310380daaeb650b529740c76bdc","12000","operator"
"0x8a6a128cbfd669df9431e48d455b0ab079d8480d","12000","operator"
"0x94b59c42dea1b98691ce65eedb1d9f98c7aebe30","12000","operator"
"0xb68a73835c23c9c1047551ff83b8ece2ab64656c","12000","operator"
"0x0328f84ea15905f6a794d70045432903d760cddf","12000","operator"
"0xeae9ab617e2d9d794598c883bf79efb50a1abf42","12000","operator"
"0xc1718e9739d83f764cdc27e2b4cdd4b21e9aaedf","12000","operator"
"0x99ec512fbfb9ae65ec72e6e80a8fd1ff3be42982","12000","operator"
"0x2dbe08374fabe152d370ceeff2e4fc57c4389435","12000","operator"
"0xb915c9aee84609fc310ff2146f2363b6c472abb5","12000","operator"
"0xbbd489ff9e33624a678420ac8b0e4fbcec7dabf6","12000","operator"
"0x0678527f9f3e048bb0becb0fe0d8f5a4a0fdad44","12000","operator"
"0x2a78360ff537cc0fded79a8116566b8a25e99f78","12000","operator"
"0xc1dea3e396288513896bfef77ef66b2eb1ad7626","12000","operator"
"0x78b29cc83cf554a9e9f0732955052f919cdbefc5","12000","operator"
"0x3d8adaed14c50c8bbd63ea6d7d20ffff56cbd79a","12000","operator"
"0x3dfc348d3d7710f038621e7f5de1546af224c651","12000","operator"
"0x7c24325df911276189fccddc3977fdadb8e72d0d","12000","operator"
"0xf352455dc6aa701e9c83306aa6a4413a3dece990","12000","operator"
"0x6524df53bded12d795380e611a5f69ebe7cecb88","12000","operator"
"0x7283ff320233f66a229f59447dc5d5cc10a6d41a","12000","operator"
"0x2b199e7c64bf64bbb199efa67624be92a33b51d2","12000","operator"
"0xa3fe70056d2d58e051fc981aada3b7d23ddba49d","12000","operator"
"0x82eb9409872ff0c8b4e827674019c8fbc8f1f0d1","12000","operator"
"0x7ffb70df746c8a7fb6bc10b7615a811af6d8ea08","12000","operator"
"0xd6e0bc27813dc855b24ccd93346d9dad98816028","12000","operator"
"0x82ff26d95d00450f47d8f6432193eb1e39d64b92","12000","operator"
"0xde51cd177c1604d3bf11bf554c19630e8df1508c","12000","operator"
"0x860e97a80aa95b77994da7cc463044b6525a7e80","12000","operator"
"0x4a7c6899cdcb379e284fbfd045462e751da4c7ce","12000","operator"
"0xb87faea1fa5254647d84cfa1ef59e18e10871561","12000","operator"
"0x5b97e43abd95b244909109209548c1e363f6237b","12000","operator"
"0x9c11e9bcf1c97275dba0997d3bd41d9c6fbc5c49","12000","operator"
"0x4b46dbbedd24ded02d53881a7c480e2157cc1143","12000","operator"
"0xc9e7a40b20e2b10b3619109a74e9e6ef17c31299","12000","operator"
"0x0cbf26cf9a087a2b4756942ab0edfd2039018b5f","12000","operator"
"0x1d82c486cc5f243f379f52b5ea7a205d091dc7c5","12000","operator"
"0x076ff6a2a18d29ba1f378bc0865177b5fb2710b5","12000","operator"
"0x66f52fd847ada7afddb3d4370c0fe0eb46dbd99c","12000","operator"
"0xacd639413ed2531da99c405597c35e47a2396854","12000","operator"
"0x8d6c22a4aced0b33a5ee85714ca8df17403c722a","12000","operator"
"0x3d09ffafdef55c40f4bbb10506cae70c5d438721","12000","operator"
"0xddad501519d5e2b45f4cf1c6a63cb9c518e39fdc","12000","operator"
"0x00949baa03eb391e33fbcc54198edc40d7d12f7d","12000","operator"
"0x2b6badc3400b5d36fddc4ee0c8e6decc95242e7e","12000","operator"
"0x3783a629eb41d750ff6b898f353d9b5efba9f6bd","12000","operator"
"0xbc4bc3eb9e984564f8f39c7d606f49a7c2dd0fc8","12000","operator"
"0x0577f25a0de71e495cce70ec6eea8cbf4ce08b2f","12000","operator"
"0xbc2a432a01a64b5bdc9360c22b6603c60e96c867","12000","operator"
"0xc72ac6696e1dec30deb60578a9fe62b0a5d9f46d","12000","operator"
"0x09af713dfa98d66c606dd30227bf8d815df3fc92","12000","operator"
"0xbd517cf956eed67132b14c9a749dac5f72b22cc1","12000","operator"
"0x9f121397bf184977f4769155377f325d1a18b3c9","12000","operator"
"0x18057d13f92a9093df0cc3aa488a3a3c16e1f7fa","12000","operator"
"0xa13e9683706b633f64286088658285b8514d9b2f","12000","operator"
"0xa3260fab428b449a010dab5c6254b4530de6a25f","12000","operator"
"0xda8b8a2d12327bffa7ee3fdc2607367974e3fd39","12000","operator"
"0x8e959eca79830fe361cce834ed5f8dad7812c6a9","12000","operator"
"0x1ba3b507dd19449cd81378c57b3b94d9240a8eb6","12000","operator"
"0x37e9c754db39049f243fec4711def58605165690","12000","operator"
"0xca5720267fcb7cca13007afa096ae01b0864f765","12000","operator"
"0xbee3003a3f80a42e97b867d4a8e9c080f65947a4","12000","operator"
"0x2fb1448998dbde5dabd9c27ffc8d302442cdb497","12000","operator"
"0x73aa1dad4e656284a3c12482361c9dd103937360","12000","operator"
"0x7694d6e9ed96649442e75d5560f7e9b5ad791e00","12000","operator"
"0xe87c99d4595ef0ba887263108947b03186bf4362","12000","operator"
"0x728c5dd19d8d5368e52c07851df1cb26fca8d8d8","12000","operator"
"0x0f14e34723997e1e1e2b7e3760178c98b22651ab","12000","operator"
"0x8021712b9c17bdc3057067d27782404dcca352e3","12000","operator"
"0x34f564537f611c334dd8769784a3a65404d48308","12000","operator"
"0xd6475c558a7220770b7b63df40ab4716d30584de","12000","operator"
"0x5834ba6f4bed6ee6c1ee368bdc25a2b82c16ae9e","12000","operator"
"0x6a4f8e577bb6f3b1aed131c67002c2a64eb0a0fd","12000","operator"
"0xd80b64c73d1f4e7a67bc43b688494c320d0aa583","12000","operator"
"0x6676ffebc95c0b3c85025d57b9543e11c571db4a","12000","operator"
"0x341660b0d905585dc29dcccc02baaa338b41bfa0","12000","operator"
"0x2aae25d89500d436e4d37f3bc20333d87db46d21","12000","operator"
"0x59ecf48345a221e0731e785ed79ed40d0a94e2a5","12000","operator"
"0xee79df38f62d4c1390fed9f690a40262412bad5f","12000","operator"
"0x8c279ca56e549200012a114064cac06e29347cd4","12000","operator"
"0xb7e622231cebee6682fd78788127d6f038c8daab","12000","operator"
"0xe1e550357dd309e360b045de0713b13066efd701","12000","operator"
"0xa8f7f6de66e91b6edaa0cd417c97cfc06ff6dd3b","12000","operator"
"0xc40b73d7969c3543ff6fb00bf6cba9382f88c5ac","12000","operator"
"0x51e536c59c4a7579d1f6d1b4f84206b3b2bb9f21","12000","operator"
"0x26655d43e3dfa4f7ef6ee94cef70eb64632e6d59","12000","operator"
"0xf9bf898bf2f41ade970d9ff718d6027a217c491c","12000","operator"
"0x8a4bda38e3b7d86f9c4a450eadc37595b0a50dd2","12000","operator"
"0xe3023dae714d827f2452442fccfdc2bcd684de13","12000","operator"
"0x2ab6b941a7ac38746feaf1df2c4798b2000465bf","12000","operator"
"0xc37f899bb002d93fdcbd9d91d42889ac0e29b704","12000","operator"
"0xef23a972f04fc4c3e205d8869809353b2c42c3e7","12000","operator"
"0x6455b2be039a16fb9e94e031da48c6f45d0c5364","12000","operator"
"0x977aa7c999cf730a97ab22e2ed8637370994fd99","12000","operator"
"0xdc32f10c648db061a56ac7c4238c9d81d9749ccc","12000","operator"
"0x4f31410a2c14a49d76245f2ce5b2f6568947fb89","12000","operator"
"0x64703d95e9ba6433bc5163736d493923cda61674","12000","operator"
"0xc9a54ba92ce5830acafe8cab5431f8aef239793f","12000","operator"
"0x263b072ff336cf091964e342969589d5ab372fac","12000","operator"
"0xe513ccdaf2e155f58e0751ae29eee67aec0d5a2a","12000","operator"
"0x70419b1e8eef33e744f8bb01c7d58b9e288570b9","12000","operator"
"0x871d03f7087680bdfe0948e469dc75ab65c46a96","12000","operator"
"0x1339e13f50251bc9567ee9b315a8ecf4cd8af4e6","12000","operator"
"0x29f2fb85e29465338a765c087e1f74e3d2e4832d","12000","operator"
"0x1ffdaae9d2d51c14c455387219211754e6c3b0e6","12000","operator"
"0xd12b1c64c99e7e03d496a387521c480e96ead328","12000","operator"
"0x9ac31a1f577f1aa950aaba5be67ea08fbee4e53c","12000","operator"
"0xffdcabffb9ec425fd0b469ef626c844cb68670e8","12000","operator"
"0xf17e325f34bb4f2401a67cdb58025ed9947ee198","12000","operator"
"0xe4a1319048c3a3873da557a289817276aac96296","12000","operator"
"0x4866545dc6ca1fe5d774669ab02d0a4ae1fd8e05","12000","operator"
"0x8edb046b1dcaa1222d4779eb814c15f2f358f6b7","12000","operator"
"0xdd55a9ce5a02578918a8061dfa1a08c4e9ce3f63","12000","operator"
"0x657e0b58c30db73874e655d20c05af8d484c271b","12000","operator"
"0x60c71d57a2152f1f0cc00b101ef3fb6da2330c0b","12000","operator"
"0x9795444802aee55cef0f73458c1c335e78310be5","12000","operator"
"0x745f74a7925d7638dabdea7d06bdeadad12f9a2f","12000","operator"
"0x9d8ac49b61dcf535098055f61707338ab675f373","12000","operator"
"0x15f04b7d199c91f4981d0395add0070750bb9669","12000","operator"
"0x08cfe1080b946b851700682ab35cecf5dd864591","12000","operator"
"0x9de950539e14784c736154221e7134c0bcbbfb24","12000","operator"
"0xb9adef0a51ec13443cd262337d6ca06c50a39783","12000","operator"
"0xcf4e6a99bc6ca6af73f87ba32cd909231cbad249","12000","operator"
"0xd921c7db4b214b418d127dca55d039cf2a839382","12000","operator"
"0xa6ed1c21933791179c469a830f641341b7c42e48","12000","operator"
"0x490fe8b9aebfc2b4a8d2f38c7205c44fba0e299e","12000","operator"
"0xadd0530f297bdc1ee8253186de75c7bb1dad3fd4","12000","operator"
"0xe35eb59fb8f90b11bdef01747e28d163cb8b8c30","12000","operator"
"0x0b051d622446e517bd2f5e0af393bd53f84fe405","12000","operator"
"0x687d4f0f18e59166b29a4af238d204c389b2c260","12000","operator"
"0x344651a2445484bd2928eb46d2610daac1b42a66","12000","operator"
"0xacdab513831dd322e64b935cf9ea6cb6b69fa693","12000","operator"
"0xf7a361c94f50f863c8232eee14549c031f0ccb7c","12000","operator"
"0xa113da1f1387bbd4fc10f8ea64df451d3582b379","12000","operator"
"0x02e216dd67bc705564f1c51d81ce8e9b67072f73","12000","operator"
"0x9024fa3a18376ebcba1273756841e6a322a1c14b","12000","operator"
"0xf98c7c743c0adc30b5839336fb9558fa052463a3","12000","operator"
"0xe6b6e280a41ddbdb19543e29cad4088a11ddf6b8","12000","operator"
"0x37ed168ad499e9f1c7a44b6bcd4d7aef28bd6501","12000","operator"
"0x5ce186eba4beaeef0b7c3ccd1afbadeb16cb252e","12000","operator"
"0xdd605997e3f68604da4bef50c73931307d2597b0","12000","operator"
"0x2de670a1d8c1de83d8727295284704bb196ba117","12000","operator"
"0x9216ee2d2767b0bccf79940a76cd3ecf07097ec6","12000","operator"
"0x4b294417042cc1e6f6ba371a516b57aad4aa0e75","12000","operator"
"0x4b4996682ac567cecb58df240c485f8348b0b3de","12000","operator"
"0x9f5b5a303d6d75e45d6d6daed3c3e4d25f8ec873","12000","operator"
"0x9933fcd422180fe81c83aed0de219c6fc4a08c15","12000","operator"
"0xbf58548eb9103acba6d7dfdbc6c810d95e860b6c","12000","operator"
"0x56d8df167feebc813595ba9a5a7c9708a6076aed","12000","operator"
"0x179f1c3ea53fcd96730aa76d5f28305f8a2a0880","12000","operator"
"0x45c127bbbb590d99d0f35a80762ddf03f55d089b","12000","operator"
"0x0cb403191652bf920a79e56c7cbed9ee5d8d6ddf","12000","operator"
"0x2a0b5075e2d0845bd9114e8f3102e7441960a24c","12000","operator"
"0xee1783d97d54cf878adaacb9cb744d553eb5d33d","12000","operator"
"0x0717a10bf2a82a7793223de45dab655134e84e07","12000","operator"
"0xac845052f697734e93adce1158e6ef67b3c1f06a","12000","operator"
"0x1192810300f93cda88253ec12acf32960d9fc871","12000","operator"
"0x58abff68f76bc25aa2b2984b95d5659c7bd05e44","12000","operator"
"0xcdc7855a74c7f0902527064dbef3ab52895681de","12000","operator"
"0xdc5b4c33c28c13efa5733dc0d8ca5a0040c675a1","12000","operator"
"0xa2644fdffc492b0d75f65d5927394757cd357c1b","12000","operator"
"0xc5e2085986fc6c18dc79e48f887440c7297bae0c","12000","operator"
"0x2f5f939883cb8e06c1f604318638c5ae09e45701","12000","operator"
"0x2043fc83d3e031e80680a6e2fa52c5b1c85112b9","12000","operator"
"0x55d57319a95a03d959ed4da562bffc8321861ec7","12000","operator"
"0xa33ff32c48cc7ee58f8d7329ff9abe3558ab1204","12000","operator"
"0xd9a8ad57eb13f7bde990d958be6cd67ed0d08924","12000","operator"
"0xe72a34aff3ebf66c321ab96438e232526c648531","12000","operator"
"0xd4cad48263d376de582a6025068975a43da9d269","12000","operator"
"0x04490dc0f52a97ef2d6ea0c4d9edbcde8c8546cc","12000","operator"
"0xe82fdf5d62d180702b98ce9816ad43cbef7526b8","12000","operator"
"0x775bbfdeb720bc3ee4314ddc2017f14055ce7f7a","12000","operator"
"0xa1ddc7ed6e7b9179c68cdee24a5e47de930061ee","12000","operator"
"0x1b1627b632f774b4b95cfe28ec03d8f9c5847f0b","12000","operator"
"0xaf533d5a3eaa9a48f5c2216a13d486c7e6e87cc2","12000","operator"
"0x13e2926facd4e56a8f4412a945ea038f62de22a5","12000","operator"
"0x0a1d4e774beefbe600502d9daa21c6afa52b987a","12000","operator"
"0x27be4acb4e615b3f5e9b171eba3d88efb24a76a8","12000","operator"
"0xb07ffa5bda695e6214a4e7d95b32a942b1d16c65","12000","operator"
"0xcdeb72c91dbd676aa3536180b33b2927fd4e660d","12000","operator"
"0x7e5c0859737885a6786aaa33b7af1875e3319c23","12000","operator"
"0x6a87704f2a34f7e8231e2d5b08842b1ffda4b6cd","12000","operator"
"0x0ac51e75c52c73f0dec48dd67a52ca7b113d9a9e","12000","operator"
"0xbf49d4ffb8eeb1f30a27c8c032bd6c53a29f84a4","12000","operator"
"0xb039194a3273a1feea5839755be20f840e9f0535","12000","operator"
"0xc7fb2f77a36ef1ed2b1bf34c999e349c0e6b4d42","12000","operator"
"0x8fae2df5b0c5bbb7fc31dddec9bf045c55642bd0","12000","operator"
"0x0e58a768fb5cb74d535c738b8289d6c832dc4ace","12000","operator"
"0x8db046b731823ba123f5194dce689084bf835531","12000","operator"
"0x2e614cfb16cea25bed9f07fcefcce7dfc73cd39f","12000","operator"
"0x2b96c5e63384fee4848181addd04c29b3a16eb89","12000","operator"
"0x99fa2779998adaabd59740da3d1ad38a8606bc2b","12000","operator"
"0x87882b8498e4d045c67d707dab1de70b076b653f","12000","operator"
"0x256e0c8490c693068a7d7923c2535f1aa761f35c","12000","dao"
"0xcba467c5207fa91900b43f46a4374187ee4bb89f","12000","dao"
"0xc9b86c5ecef75a9220c94c7d95fddc35e7143145","12000","dao"
"0xd40662aeb3f36f24a43ae0a78cee7e941d3bb833","12000","dao"
"0xb6868399d12acffb5677229fc3ed1e9ace1fb615","12000","dao"
"0x7fe43a42412082a260149849fa4e45db15c4afa9","12000","dao"
"0x5a2778b41f8e31c4dd2c29ae153c49f888a8d62b","12000","dao"
"0x2b1ad6184a6b0fac06bd225ed37c2abc04415ff4","12000","dao"
"0x3735addb5139196eee90540492c16000dc8e9ee5","12000","dao"
"0x1c59688ebd57c267fa795829639288acd96e5b0b","12000","dao"
"0x3562450d39f0e0d25b93f2aad6db04b6862ff980","12000","dao"
"0xb72fd7a051c6dbb5a8f8dc2617bc524a6ff35ba8","12000","dao"
"0xb833b1b0ef7f2b2183076868c18cf9a20661ac7e","24000","dao"
"0x4351b28c70fd7ca621e0fa9a977ec58ee89d2e81","12000","dao"
"0x9819c8b57ccd98e2164d884885483839d248c18a","12000","dao"
"0x600c9250dd0d41bf658ead8b0bcfd8e7b9484b2c","24000","dao"
"0xb0623c91c65621df716ab8afe5f66656b21a9108","12000","dao"
"0x5947a637f27af83e0da6f8d89ef656132400ccdf","12000","dao"
"0xb0b8e327a3704ca77b246fa2b00a152552978e3d","12000","dao"
"0xe032a0818921bd6c77006c801779d158043cc743","12000","dao"
"0xa96f57a932fd0b19b3916b973386f11f96f723b4","12000","dao"
"0xa8f3e326f0af5f5c1936c969a6454e8c60511753","12000","dao"
"0xcc95c854047a133fafa5aaf6ff82e0d5817cf9a4","12000","dao"
"0xcac72313edb970abb8b4389802bf17a4b0a35fe7","12000","dao"
"0xda49a05bf6c88e16181dc4f7c4a01b1f58a84596","12000","dao"
"0xf0ee33cf7b4fd3e0af79c5cdd2465738de4f0081","12000","dao"
"0x520768717f317893e749b363399f51bc8a092cfc","24000","dao"
"0x8aa7931adbbf525c51e59c46adf479b02316c407","12000","dao"
"0x9d0287033c932249c08f7e6b0f6a8ec55a3e986a","12000","dao"
"0x06457265b27593160fc3476a3bea6b8932650c9b","12000","dao"
"0x34ea92b9d96ba4cdd51828842e29c055bbc09711","24000","dao"
"0x527c6a63840bad5a1c18d61685c2a7a62735ee9f","24000","dao"
"0x7f42e17eedd460abb7fa62bd511c08e1f4dd2d75","12000","dao"
"0x7787c160258046bbb18e5446a2d6965e99790d37","12000","dao"
"0x9e283ad8f21149679f7bb5a1337b77a411ed4886","12000","dao"
"0xdc56eabdb4213c8ce1c86a4806e94d286d2ca4e6","12000","dao"
"0x3496cc53d6d8650ec936891038e656a85475126b","12000","dao"
"0x8edf2071af3bb23b54b79648b50a1abaa2117474","12000","dao"
"0x8554c78a83a51ba0341e6b21ad4bad7d79a522b2","12000","dao"
"0xff1a4232246d02ae21d712e6ae35e3c858395a33","12000","dao"
"0x122730bc5aa3a55862677c4fc0d6bbd633b4bceb","12000","dao"
"0x6b02229ca2eba39591ce52c29fb0efc60dd6bf7e","12000","dao"
"0x5ae6b89a208d36f68bbdbcd0cfabf87d2f9f5430","12000","dao"
"0xcbe7009dd3d2c48fb291a015275db1225cbefe98","12000","dao"
"0x2704b75cf050a5d556ebc541f1417db12a035212","12000","dao"
"0xcb53a818042db647cb01672751b0e4efca29cf55","12000","dao"
"0x99348affa13a5d94caded25f268bd0aa60260c76","12000","dao"
"0xa0893db44ab18799c78358c77d7a6469ec7f893c","12000","dao"
"0xb51d098c226a098774ee198eb8015e816817c0cb","12000","dao"
"0xe7d92b098af1db55f2ec633630c1008ee7e6a8b3","12000","dao"
"0xfe3da59c7f2e3bcf5bc3c37676503cf022b6e41b","12000","dao"
"0xe3878bad19276604f7941fcb37f6e4825601c3ad","12000","dao"
"0x71cd1633a2fe763f355b92c2014c851ee4bdbe82","12000","dao"
"0xeb91ffa1418448011c862edb1031616dc2af61be","12000","dao"
"0xda2d56d946d838d1130ecc2692c76e5138ab2c2f","12000","dao"
"0xeda818ef7f5944680b4bca06578563d2c7def261","12000","dao"
"0x6fe59d6ecdec312937dc9ad055884d38f0c0ebf7","12000","dao"
"0xa8f5f683d7c5cff64b030a8303a32e0fcacee18f","12000","dao"
"0x5b47de9a479c38dec7772ad34607a6af008cd759","12000","dao"
"0x46dbd927ecd7c934ce4f3b558ee86ab9cac8d83c","12000","dao"
"0xb2fc893cc681469e4ba83b5fabc18ed4875ae937","12000","dao"
"0xa9c25dda1fe66eee3ac46a67a44552b032fe42d4","12000","dao"
"0x5f2b5a5454e04ad2394b2add2f176f7ccc22cce9","24000","dao"
"0x927c73fd585c76313430c13cc5eca2a6946c3a6d","12000","dao"
"0xafbc5bbc82a5f4be7c1de42076975ce259bdd38d","12000","dao"
"0x0ab9136621c9e153e1c051a5ca2e2fee9ef1357c","12000","dao"
"0x11afdda680b195aba824590f9d6a95d8965f4274","12000","dao"
"0xc9ff715ff5fde21a10c8054085a756ce098fe896","12000","dao"
"0x3c00c6757fd73306c56feb1cdcf6b2af33018cb5","12000","dao"
"0x896c20da40c2a4df9b7c98b16a8d5a95129161a5","12000","dao"
"0xf26d21e5fb7f576ea1a422d7c9d58bd54c2f18ba","12000","dao"
"0x03f74dfa586fe2f345793072440095dcf54de1ed","12000","dao"
"0x35c9d7b83d94bc48b311f6bf3045e4ac519eca07","12000","dao"
"0xdb12cdc616788193f2e65c2130ae2be6b763e87f","12000","dao"
"0x76935956fa1c04ce2a46b8ad315a6f45ae7854fe","12000","dao"
"0x1c1c1bd5ae1022c45c940f9537edf63ccd8ad3a6","12000","dao"
"0xe224ba16f0599b7b93415e985cdfca3aecb63773","12000","dao"
"0x6fa7d4d65218586415a05db1cc434aaf253a0261","12000","dao"
"0x73848d2adfd8706534c6495dbe72cafc60c772da","12000","dao"
"0x8150b81338fa35a4375f1e84131894508a0f7ad8","12000","dao"
"0x150e443dc6a514e02eadc0544351ae9938439bed","12000","dao"
"0x74b45a0ae9cf610355e3bccd7798606670ed62d1","12000","dao"
"0xdd4d6015232542ad1a273df1a21de8091fbe0dd0","12000","dao"
"0x4cb780fd3286f2d10199b61423d1c804bd2a5d2b","12000","dao"
"0xdb1f91772c19e39a3e084800f0cbac2d67b5ea4c","12000","dao"
"0x5340eb4dc06868acf25e3b3baceba9850dfc68a0","12000","dao"
"0xd859beadaefe26857b9102430a831d6ef309ed15","12000","dao"
"0xe1d1c5f48f708aa038aa6a9976308cd1d19d951a","12000","dao"
"0xac613ba88bc9d5e52b37eb59c26be5eea6aa163e","12000","dao"
"0xdd4a19dc351ba42421db282196af38b433aa86ba","12000","dao"
"0x5f2c7d317a06237168d6aa960c1095808662b154","12000","dao"
"0x69a9fd6e3d46e5f8931dc481e9f073336dccde52","12000","dao"
"0x99fdd2a67ba5ec9fb98f451f0e88d0fbec1ee121","12000","dao"
"0x10c1af10e3703d377f69ba9f4d17a5f3b8d3f501","12000","dao"
"0x325409632bccffac706d378a2eca57cafa21ab11","24000","dao"
"0x2ea5e9e452f85f55be47504153f25740a5f3d78a","12000","dao"
